IAT,Ts,Arrival,Start,End,Tq,Tw
0.0578569879973127,0.5465467461483996,999.7040872953023,999.9828819949433,1000.5294287410917,0.8253414457893768,0.27879469964097725
0.06435896033212014,0.00789842038644708,999.7684462556344,1000.5294287410917,1000.5373271614782,0.76888090584373,0.760982485457283
0.1763648302772384,0.001995375850398769,999.9448110859117,1000.5373271614782,1000.5393225373285,0.5945114514167926,0.5925160755663939
0.1203906584281626,0.0108481137816703,1000.0652017443399,1000.5393225373285,1000.5501706511102,0.48496890677029114,0.47412079298862086
0.014838072219322448,8.658421385850774E-4,1000.0800398165592,1000.5501706511102,1000.5510364932488,0.4709966766896514,0.4701308345510663
0.10335940795022368,0.008346219119931884,1000.1833992245095,1000.5510364932488,1000.5593827123688,0.37598348785934377,0.3676372687394119
0.29744690018409486,0.15844476641565683,1000.4808461246936,1000.5593827123688,1000.7178274787844,0.23698135409085808,0.07853658767520125
0.06665596777948087,0.031962821446946094,1000.5475020924731,1000.7178274787844,1000.7497903002314,0.202288207758329,0.17032538631138291
0.11055406149089214,0.02530148056737229,1000.658056153964,1000.7497903002314,1000.7750917807988,0.1170356268347632,0.09173414626739092
0.2925226070228086,0.10754625755308336,1000.9505787609868,1000.9505787609868,1001.0581250185398,0.10754625755305369,-2.967071033310731E-14
0.35328914057954225,0.27765937642468336,1001.3038679015664,1001.3038679015664,1001.5815272779911,0.27765937642470817,2.481348460037225E-14
0.21572266599120618,0.425897966859619,1001.5195905675575,1001.5815272779911,1002.0074252448507,0.48783467729310814,0.06193671043348914
0.13839702169504697,0.0667769331421895,1001.6579875892526,1002.0074252448507,1002.0742021779928,0.41621458874021755,0.34943765559802803
0.4031385172794962,0.2939043761546704,1002.061126106532,1002.0742021779928,1002.3681065541474,0.3069804476153877,0.013076071460717265
0.7818942424597722,0.01924229846778729,1002.8430203489918,1002.8430203489918,1002.8622626474596,0.019242298467816,2.870967352741616E-14
0.053599216096647244,0.036307534464037804,1002.8966195650885,1002.8966195650885,1002.9329270995526,0.03630753446407198,3.41740524767431E-14
0.013974400874810609,0.20043376361323723,1002.9105939659632,1002.9329270995526,1003.1333608631658,0.22276689720251852,0.022333133589281295
0.6726386141268371,0.09457729240048501,1003.5832325800901,1003.5832325800901,1003.6778098724906,0.09457729240045865,-2.6367796834847468E-14
0.04176558058450957,0.18102100335410506,1003.6249981606746,1003.6778098724906,1003.8588308758447,0.23383271517002413,0.052811711815919066
0.23355378603447877,0.058948112064993896,1003.8585519467091,1003.8588308758447,1003.9177789879096,0.05922704120052913,2.78929135535233E-4
0.008086666328912495,0.07127520834519856,1003.866638613038,1003.9177789879096,1003.9890541962549,0.12241558321682078,0.05114037487162222
0.031052537883921077,0.08120761884812136,1003.897691150922,1003.9890541962549,1004.070261815103,0.17257066418096656,0.0913630453328452
0.26728173170563885,0.41298353196598503,1004.1649728826277,1004.1649728826277,1004.5779564145937,0.412983531966006,2.098321516541546E-14
0.36475939893506637,0.13605873104103275,1004.5297322815628,1004.5779564145937,1004.7140151456348,0.18428286407197447,0.048224133030941724
0.1540959445620968,0.010119809878761177,1004.6838282261249,1004.7140151456348,1004.7241349555136,0.04030672938870339,0.030186919509942213
0.5285819580149085,0.04932705132262256,1005.2124101841398,1005.2124101841398,1005.2617372354624,0.04932705132262072,-1.8388068845354155E-15
0.02491369753534693,0.14660313915328996,1005.2373238816751,1005.2617372354624,1005.4083403746157,0.17101649294056642,0.024413353787276465
0.2842292486661066,0.10050454373858167,1005.5215531303412,1005.5215531303412,1005.6220576740798,0.1005045437385661,-1.557087792036782E-14
0.1670365394109691,0.15451696352387073,1005.6885896697522,1005.6885896697522,1005.8431066332761,0.1545169635238608,-9.936496070395151E-15
0.01439826099038609,0.033600442462659995,1005.7029879307426,1005.8431066332761,1005.8767070757388,0.17371914499619834,0.14011870253353834
0.0011748959814715139,0.058625577229624026,1005.704162826724,1005.8767070757388,1005.9353326529683,0.23116982624435423,0.1725442490147302
0.5417492548190893,0.057910673175666755,1006.2459120815431,1006.2459120815431,1006.3038227547188,0.05791067317568377,1.7014167852380524E-14
0.06759514660372491,0.048749162984222286,1006.3135072281468,1006.3135072281468,1006.362256391131,0.048749162984222494,2.0816681711721685E-16
0.10729577279488912,0.008912467492471862,1006.4208030009418,1006.4208030009418,1006.4297154684342,0.00891246749245056,-2.130240428499519E-14
0.0297142558761706,0.059608463765664275,1006.4505172568179,1006.4505172568179,1006.5101257205836,0.059608463765698616,3.4340585930436873E-14
0.7683617804432991,0.2823885560555341,1007.2188790372612,1007.2188790372612,1007.5012675933167,0.28238855605547997,-5.412337245047638E-14
0.43232087949910175,0.0836526310518945,1007.6511999167603,1007.6511999167603,1007.7348525478122,0.08365263105190479,1.0297318553398327E-14
0.2490218451271947,0.019857403435942052,1007.9002217618876,1007.9002217618876,1007.9200791653235,0.01985740343593534,-6.7133798520302435E-15
0.15352098420022184,0.007210368409389517,1008.0537427460878,1008.0537427460878,1008.0609531144971,0.007210368409346302,-4.321543123353422E-14
0.5540126382690393,0.7030056216764963,1008.6077553843568,1008.6077553843568,1009.3107610060333,0.7030056216765388,4.2521541843143495E-14
0.02550223921432976,0.026255063507983824,1008.6332576235711,1009.3107610060333,1009.3370160695413,0.703758445970152,0.6775033824621682
0.37367211133154393,0.02456006338707448,1009.0069297349027,1009.3370160695413,1009.3615761329283,0.3546463980256931,0.3300863346386186
0.48805575816094765,0.16629339492648343,1009.4949854930636,1009.4949854930636,1009.6612788879901,0.16629339492646977,-1.3655743202889425E-14
