IAT,Ts,Arrival,Start,End,Tq,Tw
0.12828656617353582,0.27853350357001644,999.7719062021976,999.7719062021976,1000.0504397057675,0.2785335035699745,-4.191091917959966E-14
0.09340882487789165,0.3772848391942908,999.8653150270754,1000.0504397057675,1000.4277245449618,0.5624095178864081,0.18512467869211735
0.16340459568454738,0.17591217963565345,1000.02871962276,1000.4277245449618,1000.6036367245975,0.5749171018375137,0.39900492220186023
0.1377818056608565,0.03327473085537116,1000.1665014284209,1000.6036367245975,1000.636911455453,0.47041002703201684,0.4371352961766457
0.07778489199536534,0.050498550362897715,1000.2442863204163,1000.636911455453,1000.6874100058159,0.4431236853995415,0.39262513503664376
0.0504831326371149,0.06253245938719267,1000.2947694530535,1000.6874100058159,1000.749942465203,0.45517301214954387,0.3926405527623512
0.1817297967097488,0.10191107031847466,1000.4764992497633,1000.749942465203,1000.8518535355215,0.3753542857582488,0.2734432154397741
0.13279244694450126,0.4246094856830339,1000.6092916967077,1000.8518535355215,1001.2764630212046,0.6671713244968487,0.24256183881381477
0.17382836565990287,0.0763152298462726,1000.7831200623676,1001.2764630212046,1001.3527782510508,0.5696581886832064,0.4933429588369338
0.24436671867221396,0.10447291348545039,1001.0274867810399,1001.3527782510508,1001.4572511645363,0.42976438349637647,0.32529147001092606
0.1702066963709261,0.008810142402861893,1001.1976934774108,1001.4572511645363,1001.4660613069391,0.2683678295283016,0.25955768712543975
0.2408528663744018,0.34259263881339624,1001.4385463437852,1001.4660613069391,1001.8086539457524,0.37010760196722003,0.02751496315382379
0.05743347412890898,0.009051544368200356,1001.4959798179141,1001.8086539457524,1001.8177054901206,0.3217256722065258,0.31267412783832543
0.015706757716644135,0.04641998026299148,1001.5116865756307,1001.8177054901206,1001.8641254703836,0.3524388947528223,0.3060189144898308
0.06045930943565707,0.03286336188340201,1001.5721458850663,1001.8641254703836,1001.896988832267,0.32484294720063644,0.29197958531723445
0.1745287589625337,0.028019947782947426,1001.7466746440289,1001.896988832267,1001.9250087800499,0.17833413602102155,0.15031418823807413
0.09508856849695566,0.14143646144495992,1001.8417632125258,1001.9250087800499,1002.0664452414949,0.22468202896902767,0.08324556752406775
0.03350280640401744,0.3103178170905007,1001.8752660189299,1002.0664452414949,1002.3767630585854,0.5014970396555327,0.191179222565032
0.13005407898192645,0.08747576053252128,1002.0053200979119,1002.3767630585854,1002.4642388191179,0.4589187212060324,0.3714429606735111
1.11129077402482,0.02188277738711608,1003.1166108719367,1003.1166108719367,1003.1384936493238,0.021882777387077113,-3.8968828164342995E-14
0.37669051243878704,0.37697039477100136,1003.4933013843755,1003.4933013843755,1003.8702717791465,0.3769703947709786,-2.275957200481571E-14
0.28665450778339563,0.026904666648871586,1003.7799558921589,1003.8702717791465,1003.8971764457954,0.11722055363645723,0.09031588698758564
0.06447177548072591,0.045593432892797624,1003.8444276676396,1003.8971764457954,1003.9427698786882,0.09834221104858898,0.052748778155791355
0.13801779232599215,0.01948770845331725,1003.9824454599656,1003.9824454599656,1004.0019331684189,0.019487708453311825,-5.4262150328554526E-15
0.05230347658969183,0.018755624555525437,1004.0347489365553,1004.0347489365553,1004.0535045611108,0.018755624555524264,-1.1726730697603216E-15
0.005335511276720758,0.35821252850868196,1004.040084447832,1004.0535045611108,1004.4117170896195,0.371632641787528,0.013420113278846013
0.06272702248275691,0.5569894148744835,1004.1028114703147,1004.4117170896195,1004.968706504494,0.8658950341792888,0.3089056193048053
0.5723943126987509,0.22869914439916963,1004.6752057830134,1004.968706504494,1005.1974056488931,0.5221998658796565,0.2935007214804869
0.1645105114317993,0.14990072354808098,1004.8397162944452,1005.1974056488931,1005.3473063724412,0.5075900779959284,0.3576893544478474
0.5675450994741589,8.420557666828309E-4,1005.4072613939194,1005.4072613939194,1005.4081034496861,8.42055766725025E-4,4.2194112787052873E-14
0.045893399535262454,0.060103489940673036,1005.4531547934547,1005.4531547934547,1005.5132582833954,0.06010348994072956,5.652422974122828E-14
0.13044779255743122,0.11416733595293835,1005.5836025860121,1005.5836025860121,1005.6977699219651,0.11416733595297046,3.211320098728265E-14
0.24209067137122697,0.05686829648401482,1005.8256932573834,1005.8256932573834,1005.8825615538674,0.05686829648402636,1.1539380562197721E-14
0.09888199433064729,0.11416995413282696,1005.924575251714,1005.924575251714,1006.0387452058469,0.11416995413287623,4.926614671774132E-14
0.06751934331351407,0.1056394313318515,1005.9920945950275,1006.0387452058469,1006.1443846371787,0.15229004215120767,0.046650610819356175
0.15235129337844416,0.1865470824438258,1006.1444458884059,1006.1444458884059,1006.3309929708497,0.1865470824437807,-4.5102810375396984E-14
0.042448116328691006,0.951834398455927,1006.1868940047347,1006.3309929708497,1007.2828273693057,1.0959333645710103,0.14409896611508333
0.054746851650233797,0.05418851595999721,1006.2416408563848,1007.2828273693057,1007.3370158852657,1.0953750288808806,1.0411865129208833
0.024592570965276884,0.093302146403103,1006.2662334273501,1007.3370158852657,1007.4303180316688,1.1640846043186457,1.0707824579155427
0.09359295878900849,0.02774869279488997,1006.3598263861392,1007.4303180316688,1007.4580667244637,1.0982403383245583,1.0704916455296682
0.13765620744811874,0.03921995185249104,1006.4974825935873,1007.4580667244637,1007.4972866763162,0.9998040827289287,0.9605841308764377
0.3640578403563834,0.5998219997714467,1006.8615404339437,1007.4972866763162,1008.0971086760876,1.235568242143927,0.6357462423724802
0.07274202918534715,0.1292485384309977,1006.934282463129,1008.0971086760876,1008.2263572145185,1.2920747513895776,1.16282621295858
