IAT,Ts,Arrival,Start,End,Tq,Tw
0.06572589974565302,0.22004368210476852,999.7725448960246,999.8266620570735,1000.0467057391783,0.2741608431537088,0.05411716104894029
0.05626271927403496,0.10445541713438622,999.8288076152986,1000.0467057391783,1000.1511611563127,0.3223535410140812,0.21789812387969498
0.24798853594076453,0.4151793577119549,1000.2585507775142,1000.2585507775142,1000.6737301352262,0.41517935771196335,8.43769498715119E-15
0.1387629398656076,0.004505922071505116,1000.3973137173798,1000.6737301352262,1000.6782360572977,0.28092233991787907,0.27641641784637394
0.11984406690909255,0.556271065728178,1000.7602514551553,1000.7602514551553,1001.3165225208835,0.5562710657281968,1.887379141862766E-14
0.08780667620804411,0.08024354394943585,1000.8480581313634,1001.3165225208835,1001.396766064833,0.5487079334695864,0.4684643895201505
0.25186641569284357,0.05925324734159014,1001.4176710518459,1001.4176710518459,1001.4769242991875,0.059253247341644055,5.3915205633359164E-14
0.556679545025338,0.022124843518724062,1001.9743505968712,1001.9743505968712,1001.9964754403899,0.022124843518668058,-5.600381269843524E-14
0.23328949497567839,0.2537766865507271,1002.2076400918469,1002.2076400918469,1002.4614167783976,0.2537766865507365,9.381384558082573E-15
0.23178412165100024,0.19855374572743884,1002.4394242134979,1002.4614167783976,1002.659970524125,0.22054631062712815,0.021992564899689315
0.052320831409562396,0.33423915953976535,1002.4917450449075,1002.659970524125,1002.9942096836647,0.5024646387572602,0.16822547921749487
0.1767068795005606,0.08953456117831653,1002.7818350317706,1002.9942096836647,1003.083744244843,0.301909213072463,0.21237465189414645
0.27309028651114914,0.02174060202143336,1003.0549253182818,1003.083744244843,1003.1054848468644,0.050559528582653,0.028818926561219642
0.13807528659341242,0.03377706042441757,1003.1930006048752,1003.1930006048752,1003.2267776652997,0.03377706042442696,9.395262345890387E-15
0.1144211277440287,0.3623491872355352,1003.3074217326192,1003.3074217326192,1003.6697709198547,0.3623491872355089,-2.631228568361621E-14
0.1335176994784323,0.08093546964215025,1003.4409394320977,1003.6697709198547,1003.7507063894968,0.30976695739911975,0.2288314877569695
0.21880658222939733,0.31246404678003775,1003.6702128971236,1003.7507063894968,1004.0631704362769,0.39295753915325804,0.08049349237322029
0.5781196083435715,0.0998089104546643,1004.2483325054673,1004.2483325054673,1004.3481414159219,0.09980891045461249,-5.181965967437918E-14
0.07055529798653355,0.015136501750786152,1004.3188878034538,1004.3481414159219,1004.3632779176727,0.04439011421891337,0.029253612468127216
0.18279217686665564,0.12545599034443136,1004.5016799803204,1004.5016799803204,1004.6271359706649,0.12545599034444876,1.740274591099933E-14
0.21069672810189577,0.4850967921943692,1004.7123767084223,1004.7123767084223,1005.1974735006166,0.48509679219432655,-4.263256414560601E-14
0.00243138053573936,0.16293144736019988,1004.7148080889581,1005.1974735006166,1005.3604049479768,0.645596859018724,0.4826654116585241
0.3236538059128438,0.2639484207107584,1005.4923805370729,1005.4923805370729,1005.7563289577837,0.26394842071078983,3.141931159689193E-14
0.2878483245012064,0.1768824101049634,1005.7802288615741,1005.7802288615741,1005.9571112716791,0.1768824101050086,4.52138326778595E-14
0.24448806383576896,0.2009004916680707,1006.0247169254098,1006.0247169254098,1006.225617417078,0.20090049166810786,3.7164715749327115E-14
0.06030413929511711,0.024783200508090308,1006.085021064705,1006.225617417078,1006.250400617586,0.16537955288106332,0.14059635237297302
0.20969621959725981,0.33183524826782673,1006.3530294898961,1006.3530294898961,1006.6848647381639,0.33183524826779376,-3.297362383136715E-14
0.02761310990595589,0.29121582848035443,1006.3806425998021,1006.6848647381639,1006.9760805666443,0.5954379668422689,0.3042221383619145
0.5298321354937712,0.22015850679772053,1007.1572482296448,1007.1572482296448,1007.3774067364425,0.2201585067977021,-1.84297022087776E-14
0.056392540243647954,0.41989095329352094,1007.2136407698885,1007.3774067364425,1007.797297689736,0.583656919847499,0.16376596655397807
0.3101748503093473,0.08546726183641748,1007.5614823687263,1007.797297689736,1007.8827649515724,0.32128258284615185,0.23581532100973437
0.4542430997884976,0.278806023061956,1008.0343331897564,1008.0343331897564,1008.3131392128183,0.2788060230619749,1.887379141862766E-14
0.14678074559180662,0.12712342248771155,1008.1811139353482,1008.3131392128183,1008.440262635306,0.259148699957791,0.13202527747007944
0.29851242194394606,0.05241717865489348,1008.534035149702,1008.534035149702,1008.5864523283569,0.052417178654877716,-1.5765166949677223E-14
0.2896708152545479,0.442706030205182,1008.8237059649566,1008.8237059649566,1009.2664119951618,0.44270603020515864,-2.3370194668359545E-14
0.23481013102549012,0.14110849886983434,1009.0585160959821,1009.2664119951618,1009.4075204940316,0.34900439804948746,0.20789589917965312
0.24330219292884614,0.15002604501482109,1009.3324248016986,1009.4075204940316,1009.5575465390464,0.22512173734776297,0.07509569233294189
0.49723611359406333,0.027302421810861743,1009.8296609152927,1009.8296609152927,1009.8569633371036,0.027302421810873057,1.1313866510320736E-14
0.46361816498595587,0.03672720502066604,1010.2932790802787,1010.2932790802787,1010.3300062852993,0.03672720502061111,-5.492828414332962E-14
0.4046726586634511,0.18005136245632197,1010.6979517389422,1010.6979517389422,1010.8780031013985,0.18005136245631093,-1.1046719095020308E-14
0.8057614199656937,0.1205210818886598,1011.5037131589079,1011.5037131589079,1011.6242342407966,0.1205210818886826,2.2801205368239152E-14
0.038481284104112126,0.09072178339571704,1011.542194443012,1011.6242342407966,1011.7149560241922,0.17276158118022522,0.08203979778450818
0.634802514847774,0.05811585081103269,1012.1769969578598,1012.1769969578598,1012.2351128086709,0.05811585081107751,4.481831572533679E-14
